Keyword,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-24 since:2024-08-23&src=typed_query",Fábrica de Periodismo,https://x.com/LaFabricaMX_,LaFabricaMX_,False,2024-08-23 01:30:00+00:00,False,"♀️| La misoginia judicial en México es una constante. 

De acuerdo con @EquisJusticia, los tribunales pocas veces emiten sentencias con perspectiva de género. 

Y la reforma al poder judicial tampoco toma en cuenta la violencia contra las mujeres.

https://t.co/SHWNXvlvRU",1826793982925701363,0,4,8,678,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-24 since:2024-08-23&src=typed_query",Fábrica de Periodismo,https://x.com/LaFabricaMX_,LaFabricaMX_,False,2024-08-23 15:30:00+00:00,False,"♀️| La misoginia judicial en 🇲🇽 es constante: un análisis de @EquisJusticia de más de 100 sentencias revela:

📌47% de juezas y jueces invisibilizan violencias
 📌69% no protege a las mujeres
📌80% no analiza contextos y reproducen las violencias vs ellas
https://t.co/SHWNXvlvRU",1827005376098881727,0,4,5,868,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-24 since:2024-08-23&src=typed_query",Joaquín López-Dóriga,https://x.com/lopezdoriga,lopezdoriga,True,2024-08-23 12:10:00+00:00,False,"Reforma al Poder Judicial, ""un riesgo para el funcionamiento de la democracia en México"": Ken Salazar.

https://t.co/gf1TiW7Kqf",1826955043888865745,55,425,1056,17939,3,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-24 since:2024-08-23&src=typed_query",Fábrica de Periodismo,https://x.com/LaFabricaMX_,LaFabricaMX_,False,2024-08-23 16:01:00+00:00,False,"“Debe tomar terapia para adecuarse al rol de madre tradicional”.

“No puede ser madre y trabajar al mismo tiempo”.

“Ella es culpable de la violación”.

Estos son fragmentos de resoluciones judiciales en 🇲🇽; la misoginia judicial es una constante.
https://t.co/SHWNXvkY2m",1827013177046868365,0,4,2,238,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-24 since:2024-08-23&src=typed_query",Salvador Schillaci,https://x.com/Salvado96476595,Salvado96476595,False,2024-08-23 04:32:35+00:00,False,"@Reforma Poder Judicial. Pónganse a trabajar, olgazanes. Nomas para Robar son buenos.",1826839933203501107,1,0,0,20,0,,True,Reforma,https://x.com/Reforma,REFORMA,Reforma,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-24 since:2024-08-23&src=typed_query",Fuerza Informativa Azteca,https://x.com/AztecaNoticias,AztecaNoticias,True,2024-08-23 19:30:31+00:00,False,"Empresas Globales, conformada por 63 compañías internacionales en México, expresa su preocupación por la Iniciativa de Reforma Judicial.

https://t.co/cqaUjmdQU7 https://t.co/rdF1MBrB7p",1827065902459752597,0,3,2,1320,0,https://pbs.twimg.com/media/GVsKsqMXAAADjep.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-24 since:2024-08-23&src=typed_query",🐞 Monaliza 🐞,https://x.com/MONALI4T,MONALI4T,False,2024-08-23 18:14:08+00:00,False,"Viri Rios, error de Claudia Zavala del INE, quiere quitar Mayoría Calificada a Morena en la Cámara de Diputados, la consejera pretende reasignar diputaciones plurinominales con lo que la 4T pasaría de tener 364 diputados a 317. Reforma Poder Judicial Norma Piña Reforma Judicial😜",1827046682829185409,0,3,2,73,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-24 since:2024-08-23&src=typed_query",Transversal Think Tank,https://x.com/transversal_t,transversal_t,False,2024-08-23 21:30:29+00:00,False,NMás. (2024). ¿En qué consiste la reforma al Poder Judicial 2024? Explicación de los cambios en el PJ según Luisa María Alcalde. NMás. https://t.co/UJ2Sl1gJs1,1827096096671178994,1,0,1,106,0,,True,transversal_t,https://x.com/transversal_t,,transversal_t,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-24 since:2024-08-23&src=typed_query",Uniradio Informa Sonora,https://x.com/uniradiosonora,uniradiosonora,False,2024-08-23 03:11:03+00:00,False,Alumnos de Derecho de la Unison se manifestaron en rechazo a la reforma al Poder Judicial: Estos son sus argumentos https://t.co/Qm4ffKmt8S,1826819415297679825,0,0,0,142,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-24 since:2024-08-23&src=typed_query",Sergio Brown,https://x.com/browncheco,browncheco,True,2024-08-23 22:52:43+00:00,False,"Ken, Pompó: “Buscamos diálogo abierto”: Ken Salazar dice que declaraciones sobre reforma judicial son en espíritu de colaboración https://t.co/mdlMCblJ6F a través de @pajaropolitico",1827116788355862860,0,0,0,79,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-24 since:2024-08-23&src=typed_query",El Sabueso,https://x.com/ElSabuesoAP,ElSabuesoAP,True,2024-08-23 01:00:07+00:00,False,"El Plan C sí tendría impactos en la economía de México:

💸 Por el costo de organizar una elección por voto popular de ministras y ministros, y sus campañas.
💸Por el  costo de garantizar prestaciones laborales a trabajadores del Poder Judicial.
https://t.co/JCPSkfFa13",1826786462525747699,0,11,14,843,1,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-24 since:2024-08-23&src=typed_query",adn40,https://x.com/adn40,adn40,True,2024-08-23 03:40:00+00:00,False,"⚖️🔍 Ken Salazar (@USAmbMex) alerta sobre los riesgos de la reforma al Poder Judicial en México. Según el embajador de #EEUU, esta podría debilitar la democracia y beneficiar a actores corruptos🌍💬

https://t.co/dNHm757hLC",1826826698337517969,1,2,7,1369,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-25 since:2024-08-24&src=typed_query",Pepe62,https://x.com/pepe_62,pepe_62,False,2024-08-24 12:51:58+00:00,False,"Morena lo niega, pero calificadoras y especialistas advierten del impacto económico de la reforma judicial https://t.co/w3FXbdHaov",1827327994806890897,0,0,0,5,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-25 since:2024-08-24&src=typed_query",Ruido en la Red,https://x.com/RuidoEnLaRed,RuidoEnLaRed,False,2024-08-24 19:00:00+00:00,False,"Paro judicial en México: ¿Qué está pasando en el Poder Judicial?

https://t.co/2bZzNdphzJ https://t.co/JRxsEv2OVs",1827420611968421958,0,3,7,955,0,https://pbs.twimg.com/media/GVrcEhyXwAAVM2A.png,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-25 since:2024-08-24&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-08-24 23:20:01+00:00,False,"🗣️“No aceptamos injerencismos”: gobierno de @lopezobrador_ envía nota diplomática a EU por declaraciones de Ken Salazar sobre reforma judicial.

Calificó la declaración como ""desafortunada e imprudente"".

🔗 https://t.co/d3oDQ1tZhv https://t.co/F9YfM1H2co",1827486049431326975,51,10,26,8107,3,https://pbs.twimg.com/media/GVyI4JTXMAAhnqL.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-25 since:2024-08-24&src=typed_query",Ruleta Rusa Magazine,https://x.com/ruletarusa_mx,ruletarusa_mx,False,2024-08-24 01:01:00+00:00,False,"#AMLO llama ""prepotente"" al embajador Ken Salazar y envía nota diplomática de #protesta a #JoeBiden por la injerencia de Estados Unidos en la reforma al Poder Judicial. Y asegura que no se afectarán las relaciones comerciales o el T-MEC.
https://t.co/V457s8xScA",1827149072093827076,0,0,0,51,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-25 since:2024-08-24&src=typed_query",Fábrica de Periodismo,https://x.com/LaFabricaMX_,LaFabricaMX_,False,2024-08-24 20:08:00+00:00,False,"♀️| La misoginia judicial en 🇲🇽 es constante: un análisis de @EquisJusticia de más de 100 sentencias revela:
📌47% de juezas y jueces invisibilizan violencias

📌69% no protege a las mujeres
📌80% no analiza contextos y reproducen las violencias vs ellas
https://t.co/SHWNXvkY2m",1827437723839254947,0,1,1,185,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-25 since:2024-08-24&src=typed_query",El Sabueso,https://x.com/ElSabuesoAP,ElSabuesoAP,True,2024-08-24 16:00:12+00:00,False,"El Plan C sí tendría impactos en la economía de México:
💸 Por el costo de organizar una elección por voto popular de ministras y ministros, y sus campañas.
💸Por el costo de garantizar prestaciones laborales a trabajadores del Poder Judicial.
https://t.co/JCPSkfFa13",1827375362394746948,0,13,27,970,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-25 since:2024-08-24&src=typed_query",🐞 Monaliza 🐞,https://x.com/MONALI4T,MONALI4T,False,2024-08-24 17:38:13+00:00,False,"Traidores a la Patria, Consejo de la Judicatura de Norma Piña, avala que el paro de actividades en los órganos jurisdiccionales es un derecho de jueces y magistrados y no les importa el pueblo, rechazan reactivar las actividades #PlanC Morena Reforma Poder Judicial Lenia Batres🇲🇽",1827400032242528556,1,27,22,257,1,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-25 since:2024-08-24&src=typed_query",Álvaro J. de Regil 🇷🇺🇨🇳🇵🇸🇨🇺 🇧🇷 🇮🇳,https://x.com/cantabro,cantabro,False,2024-08-24 16:17:58+00:00,False,"Después de reforma al Poder Judicial, AMLO propone cambios a Fiscalías https://t.co/tdvue7vDVC",1827379833577357679,0,0,0,8,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-25 since:2024-08-24&src=typed_query",El Sabueso,https://x.com/ElSabuesoAP,ElSabuesoAP,True,2024-08-24 00:00:00+00:00,False,"La reforma al Poder Judicial tendría efectos en la economía mexicana, según especialistas, por ejemplo en la Inversión Extranjera Directa (IED), el crecimiento y hasta en posibles multas por el incumplimiento de tratados, como el T-MEC. 
https://t.co/cAfugEzpBj",1827133721310372012,0,7,6,707,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-25 since:2024-08-24&src=typed_query",El Sabueso,https://x.com/ElSabuesoAP,ElSabuesoAP,True,2024-08-24 20:00:20+00:00,False,"La reforma al Poder Judicial tendría efectos en la economía mexicana, según especialistas, por ejemplo en la Inversión Extranjera Directa (IED), el crecimiento y hasta en posibles multas por el incumplimiento de tratados, como el T-MEC.  https://t.co/cAfugEzpBj",1827435795122188714,0,2,3,812,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-26 since:2024-08-25&src=typed_query",Sixto Duarte,https://x.com/sixtoduarte,sixtoduarte,False,2024-08-25 19:49:33+00:00,False,"“Si el Pueblo se informa, no pasa la reforma”

“Poder Judicial, contrapeso nacional”

“Narcopresidente”

“Fuera Morena”

#PJF #Marcha https://t.co/8jbuKRjCE9",1827795469512175653,1,2,11,2336,0,https://pbs.twimg.com/media/GV2iSm7XcAAp7X1.jpg;https://pbs.twimg.com/media/GV2iSm6WsAAeJTP.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-26 since:2024-08-25&src=typed_query",Joaquín López-Dóriga,https://x.com/lopezdoriga,lopezdoriga,True,2024-08-25 21:16:53+00:00,False,"Trabajadores del Poder Judicial de la Federación marcharon este domingo por la CDMX para manifestarse contra la reforma impulsada por el presidente López Obrador

https://t.co/ZofkZAyDLx https://t.co/chIDMlaNx5",1827817446893339037,386,2016,6184,77602,22,https://pbs.twimg.com/ext_tw_video_thumb/1827817411606634496/pu/img/7_N6Ii_gcj52fygB.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-26 since:2024-08-25&src=typed_query",Joaquín López-Dóriga,https://x.com/lopezdoriga,lopezdoriga,True,2024-08-25 20:00:00+00:00,False,"#LoMásLeído Reforma al Poder Judicial, ""un riesgo para el funcionamiento de la democracia en México"": Ken Salazar.

https://t.co/gf1TiW7Kqf",1827798100716777537,164,927,2199,37564,8,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-26 since:2024-08-25&src=typed_query",Fábrica de Periodismo,https://x.com/LaFabricaMX_,LaFabricaMX_,False,2024-08-25 17:08:00+00:00,False,"♀️| La misoginia judicial en 🇲🇽 es constante: un análisis de @EquisJusticia de más de 100 sentencias revela:
📌47% de juezas y jueces invisibilizan violencias

📌69% no protege a las mujeres
📌80% no analiza contextos y reproducen las violencias vs ellas
https://t.co/SHWNXvlvRU",1827754813549052089,0,0,3,222,1,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-26 since:2024-08-25&src=typed_query",El Sabueso,https://x.com/ElSabuesoAP,ElSabuesoAP,True,2024-08-25 17:00:23+00:00,False,"El #PlanC sí tendría impactos presupuestarios y en la economía de México que ni la iniciativa ni los dictámenes los han considerado, advierten calificadoras, institutos, organizaciones y especialistas.
https://t.co/JCPSkfFa13",1827752896261169401,1,76,123,1902,8,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-26 since:2024-08-25&src=typed_query",Ciudadanos Cultos e Informados México,https://x.com/CiudadanosMX_,CiudadanosMX_,False,2024-08-25 21:17:10+00:00,False,Realizan marcha contra reforma al Poder Judicial en distintas entidades https://t.co/L3jNznFsGm,1827817518217810012,1,0,0,36,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-26 since:2024-08-25&src=typed_query",adn40,https://x.com/adn40,adn40,True,2024-08-25 23:15:00+00:00,False,"📢🇲🇽 ¡Marchas en todo el país! Miles de ciudadanos se manifiestaron contra la reforma al Poder Judicial

https://t.co/t4SXn0mrPQ",1827847172416839719,8,9,21,1619,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-26 since:2024-08-25&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-08-25 00:00:07+00:00,False,"El @PartidoMorenaMx lo niega pero especialistas advierten del impacto económico de la reforma judicial así como afectaciones en los derechos laborales de quienes serían rescindidos.

@ElSabuesoAP te explica:
🔗 https://t.co/rfPxMrs9tw",1827496140125683762,6,12,23,5732,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-26 since:2024-08-25&src=typed_query",Victor Berdejo Aquin,https://x.com/BerdejoVictor,BerdejoVictor,False,2024-08-25 04:54:12+00:00,False,@JLozanoA @Reforma Poder Judicial podrido!!!!!,1827570149790245079,0,0,0,6,0,,True,JLozanoA,https://x.com/JLozanoA,𝐉𝐚𝐯𝐢𝐞𝐫 𝐋𝐨𝐳𝐚𝐧𝐨 𝐀.,JLozanoA,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Jackie Guerrero,https://x.com/Jackie_G_mx,Jackie_G_mx,False,2024-08-26 02:19:40+00:00,False,Marchan hacia el Zócalo contra la reforma al Poder Judicial https://t.co/VDeUUvjJ3d https://t.co/6v2vPcrPN4,1827893646856994897,0,0,0,2,0,https://pbs.twimg.com/media/GV37ld0boAAIp0D.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Azteca Sonora,https://x.com/AztecaSonora,AztecaSonora,False,2024-08-26 04:48:34+00:00,False,"Realizan marcha contra reforma al Poder Judicial en distintas entidades

https://t.co/LhHsW2Rzm0",1827931116562448842,0,0,2,64,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",NOVEDADES YUCATÁN,https://x.com/novedadesyuc,novedadesyuc,False,2024-08-26 15:50:10+00:00,False,Mérida: Manifiestan rechazo a la Reforma del Poder Judicial https://t.co/NHFaLofbd8 https://t.co/qRSsYZWk3l,1828097613054476363,0,3,4,215,0,https://pbs.twimg.com/media/GV61F14akAAOFBT.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",BIKIKO,https://x.com/BIKIKO1,BIKIKO1,False,2024-08-26 18:25:28+00:00,False,Marchan en México contra reforma judicial propuesta por el presidente https://t.co/VBeOX6Eggk a través de @CNNee  uuuuy cuántos me da mello.,1828136697114350035,0,0,0,8,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Noticia Local YA,https://x.com/NoticiaLocalYA,NoticiaLocalYA,False,2024-08-26 17:03:22+00:00,False,"Marchan en México contra reforma judicial propuesta por el presidente.

https://t.co/qX3TmklvWe",1828116038023516458,0,0,0,6,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Reporte Índigo,https://x.com/Reporte_Indigo,Reporte_Indigo,True,2024-08-26 12:30:00+00:00,False,"#Portada | La propuesta de modificar la estructura y diversos criterios de selección al interior del Poder Judicial ha desatado una confrontación entre Morena y la clase empresarial.
https://t.co/gh3MfePnDg https://t.co/sw8Oscn5k1",1828047241355141210,0,5,11,6238,0,https://pbs.twimg.com/media/GV6CXq0XQAAoVni.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Ruleta Rusa Magazine,https://x.com/ruletarusa_mx,ruletarusa_mx,False,2024-08-26 20:03:00+00:00,False,"#AMLO rechazó hoy dialogar con el embajador de Estados Unidos en México, #KenSalazar, tras sus explosivas declaraciones por la #ReformaAlPoderJudicial: ""No esposible que un embajador extranjero opine lo que está bien o lo que está mal en nuestro país"". https://t.co/V457s8yq28",1828161242336538917,0,0,1,22,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Heriberto Garcia 🇲🇽,https://x.com/heribertogcia,heribertogcia,False,2024-08-26 19:28:36+00:00,False,"https://t.co/WIfmlI8mzL   
Se imaginan que lo maravilloso tener jueces asi en Mexico, reforma poder judicial necesaria @SCJN @RedAMLOmx @RedAMLOmx @PartidoMorenaMx @maximoam_ @catrina_nortena @JorgeArmandoR_ 
@FreddyOliviery @losreporterosmx",1828152587645813081,0,0,0,18,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Reporte Índigo,https://x.com/Reporte_Indigo,Reporte_Indigo,True,2024-08-26 19:00:01+00:00,False,"Morena choca con la clase empresarial, el sector financiero y la representación del capital trasnacional, ante la iniciativa de impulsar una reforma al Poder Judicial mexicano
https://t.co/gh3MfeOPNI https://t.co/eNie6aLI1m",1828145392531161358,0,5,11,1410,0,https://pbs.twimg.com/media/GV637mpW0AA37Vw.jpg;https://pbs.twimg.com/media/GV637mqXcAAO1Hi.jpg;https://pbs.twimg.com/media/GV637mmXkAAIjbl.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Revista Este País,https://x.com/RevistaEstePais,RevistaEstePais,False,2024-08-26 16:40:04+00:00,False,"⚖️Reforma Judicial: ¿Diálogo o simulación? La justicia en México necesita más que elecciones de jueces. 

⭕ Leslie Jiménez Urzua (@Les_IJU) Coordinadora de Proyectos de @ImpunidadCeroMx 

https://t.co/3bAVo3JKnJ",1828110172507553850,0,5,9,1297,1,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",filosofía en la red,https://x.com/filosofiaenred,filosofiaenred,True,2024-08-26 08:54:31+00:00,False,¡Nuevo artículo en el sitio! Elección popular del poder judicial en México: democracia y legitimidad https://t.co/y86B7bNqCj,1827993011533324335,0,1,0,283,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Ruleta Rusa Magazine,https://x.com/ruletarusa_mx,ruletarusa_mx,False,2024-08-26 15:00:54+00:00,False,"Miles de trabajadores del #PoderJudicial y ciudadanos salieron a las calles de Ciudad de México y al menos 23 ciudades de diversos estados. Hoy., las #marchas de protesta contra la #reforma continúan.
https://t.co/O3ruAN5Ecy",1828085217434972518,0,0,0,29,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Ruleta Rusa Magazine,https://x.com/ruletarusa_mx,ruletarusa_mx,False,2024-08-26 23:09:00+00:00,False,"Jueces y magistrados convocaron a marchar nuevamente en las calles de México este lunes, luego de las marchas en Ciudad de México y al menos 23 ciudades del país, contra la #RefromaAlPoderJudicial. https://t.co/O3ruAN5Ecy",1828208050236477733,0,0,0,7,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",CNN en Español,https://x.com/CNNEE,CNNEE,True,2024-08-26 01:30:02+00:00,False,"Marchan en México contra reforma judicial propuesta por el presidente
https://t.co/V4iN5DPgF6",1827881154281632136,12,31,87,43927,2,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",EL KIOSKO press (la actualidad sin remilgos),https://x.com/wizfun,wizfun,False,2024-08-26 02:11:52+00:00,False,Marchan en México contra reforma judicial propuesta por el presidente  https://t.co/wt2MJE1blX,1827891684014735792,0,0,0,9,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",N.Peninsular,https://x.com/Notipeninsular,Notipeninsular,True,2024-08-26 14:58:14+00:00,False,"#Mexico #PoderJudicial
El Presidente lamentó que la oposición no haya manifestado intento alguno por ser autocríticos

https://t.co/d1vnLNHrp4",1828084547285811684,0,0,0,55,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",El Sabueso,https://x.com/ElSabuesoAP,ElSabuesoAP,True,2024-08-26 20:22:35+00:00,False,"💸La reforma judicial no detalla el costo que tendrá la organización de las elecciones por voto popular para elegir a más de mil 600 ministros, magistrados y jueces.

Más allá de señalar que se usarían los recursos de los 14 fondos y fideicomisos del PJF.
https://t.co/AaxzHN3xWV",1828166171310571817,0,10,7,1294,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",cobertura360mx,https://x.com/cobertura360mx,cobertura360mx,False,2024-08-26 19:41:19+00:00,False,"El mandatario no escatimó en críticas y los calificó como figuras en decadencia, incapaces de comprender el proceso de transformación. 

https://t.co/463tYwFzU7",1828155787048558977,0,0,1,47,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-08-26 21:26:01+00:00,False,"🔴@lopezobrador_ dijo que no habrá sanciones económicas de parte de Estados Unidos y Canadá contra México por la reforma judicial.

AMLO también rechazó que haya un pleito con el embajador Ken Salazar luego de que este se pronunciara contra la iniciativa.https://t.co/c9YytIin9t",1828182132482551927,12,8,19,6733,1,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-08-26 22:33:00+00:00,False,"Jueces y magistrados federales solicitaron a la Comisión Interamericana de Derechos Humanos (@CIDH) suspender la reforma judicial.

De acuerdo con los inconformes, la iniciativa se “apunta un golpe de Estado” que persigue la concentración total del poder.
https://t.co/4u6aEPelU3",1828198990250205653,2,10,21,5509,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Reporte Índigo,https://x.com/Reporte_Indigo,Reporte_Indigo,True,2024-08-26 13:00:01+00:00,False,"#Portada | Ante la iniciativa de impulsar una reforma al Poder Judicial mexicano; en medio de señalamientos que advierten un impacto negativo y profundo para la economía del país.
https://t.co/gh3MfeOPNI",1828054796659474445,0,1,5,1143,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",La Razón de México,https://x.com/LaRazon_mx,LaRazon_mx,True,2024-08-26 21:46:14+00:00,False,"Claudia Sheinbaum respondió las críticas de Ken Salazar a la reforma judicial

https://t.co/kDusKYKsn2",1828187222887075915,0,1,0,319,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-08-26 15:20:13+00:00,False,"🇺🇸Ken Salazar hizo advirtió que la elección directa de jueces representa un riesgo para la democracia en el país y que el debate derivado de esta, desataría un periodo turbulento que afectaría la integración comercial en América del Norte.
https://t.co/I93XvfZ7LZ",1828090077479874709,0,6,15,5554,0,,True,Pajaropolitico,https://x.com/Pajaropolitico,,Pajaropolitico,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-27 since:2024-08-26&src=typed_query",Joaquín López-Dóriga,https://x.com/lopezdoriga,lopezdoriga,True,2024-08-26 16:30:00+00:00,False,"El presidente se lanzó esta mañana contra los críticos de su reforma judicial.
“Dan pena ajena”
https://t.co/yRi8q9o1pv",1828107639441727966,19,10,31,11107,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-08-28 since:2024-08-27&src=typed_query",🐞 Monaliza 🐞,https://x.com/MONALI4T,MONALI4T,False,2024-08-27 04:57:03+00:00,False,"INSOLTIN AN ONACCEPTABOL-Hernández
Via El INE al TEPJF, Morena impugnó la asignación de 2 senadores, Ricardo Anaya ""prófugo de la justicia"" y Lilly Téllez ""persona que no tiene un modo honesto de vivir"" Aprueban reforma Poder Judicial, a La Hora de Opinar #DisfrutandoLoVotado🥳 https://t.co/M4FCiTeL0d",1828295640691908785,0,40,35,310,0,https://pbs.twimg.com/media/GV9mvNxXUAAokMt.jpg,False,,,,,es
